family_size,family,size,machine_a,machine_b,count_a_before_b,count_b_before_a,total_comparisons,p_a_before_b,bias_from_0_5,dominant_direction,dominant_probability
yn_20x20,yn,20x20,8,18,43,37,80,0.5375,0.03749999999999998,8->18,0.5375
yn_20x20,yn,20x20,8,19,50,30,80,0.625,0.125,8->19,0.625
yn_20x20,yn,20x20,9,10,38,42,80,0.475,0.025000000000000022,10->9,0.525
yn_20x20,yn,20x20,9,11,45,35,80,0.5625,0.0625,9->11,0.5625
yn_20x20,yn,20x20,9,12,44,36,80,0.55,0.050000000000000044,9->12,0.55
yn_20x20,yn,20x20,9,13,30,50,80,0.375,0.125,13->9,0.625
yn_20x20,yn,20x20,9,14,44,36,80,0.55,0.050000000000000044,9->14,0.55
yn_20x20,yn,20x20,9,15,41,39,80,0.5125,0.012499999999999956,9->15,0.5125
yn_20x20,yn,20x20,9,16,37,43,80,0.4625,0.03749999999999998,16->9,0.5375
yn_20x20,yn,20x20,9,17,36,44,80,0.45,0.04999999999999999,17->9,0.55
yn_20x20,yn,20x20,9,18,41,39,80,0.5125,0.012499999999999956,9->18,0.5125
yn_20x20,yn,20x20,9,19,46,34,80,0.575,0.07499999999999996,9->19,0.575
yn_20x20,yn,20x20,10,11,45,35,80,0.5625,0.0625,10->11,0.5625
yn_20x20,yn,20x20,10,12,42,38,80,0.525,0.025000000000000022,10->12,0.525
yn_20x20,yn,20x20,10,13,32,48,80,0.4,0.09999999999999998,13->10,0.6
yn_20x20,yn,20x20,10,14,41,39,80,0.5125,0.012499999999999956,10->14,0.5125
yn_20x20,yn,20x20,10,15,45,35,80,0.5625,0.0625,10->15,0.5625
yn_20x20,yn,20x20,10,16,33,47,80,0.4125,0.08750000000000002,16->10,0.5875
yn_20x20,yn,20x20,10,17,32,48,80,0.4,0.09999999999999998,17->10,0.6
yn_20x20,yn,20x20,10,18,45,35,80,0.5625,0.0625,10->18,0.5625
yn_20x20,yn,20x20,10,19,51,29,80,0.6375,0.13749999999999996,10->19,0.6375
yn_20x20,yn,20x20,11,12,36,44,80,0.45,0.04999999999999999,12->11,0.55
yn_20x20,yn,20x20,11,13,29,51,80,0.3625,0.1375,13->11,0.6375
yn_20x20,yn,20x20,11,14,36,44,80,0.45,0.04999999999999999,14->11,0.55
yn_20x20,yn,20x20,11,15,37,43,80,0.4625,0.03749999999999998,15->11,0.5375
yn_20x20,yn,20x20,11,16,30,50,80,0.375,0.125,16->11,0.625
yn_20x20,yn,20x20,11,17,35,45,80,0.4375,0.0625,17->11,0.5625
yn_20x20,yn,20x20,11,18,33,47,80,0.4125,0.08750000000000002,18->11,0.5875
yn_20x20,yn,20x20,11,19,46,34,80,0.575,0.07499999999999996,11->19,0.575
yn_20x20,yn,20x20,12,13,34,46,80,0.425,0.07500000000000001,13->12,0.575
yn_20x20,yn,20x20,12,14,39,41,80,0.4875,0.012500000000000011,14->12,0.5125
yn_20x20,yn,20x20,12,15,40,40,80,0.5,0.0,12->15,0.5
yn_20x20,yn,20x20,12,16,33,47,80,0.4125,0.08750000000000002,16->12,0.5875
yn_20x20,yn,20x20,12,17,34,46,80,0.425,0.07500000000000001,17->12,0.575
yn_20x20,yn,20x20,12,18,39,41,80,0.4875,0.012500000000000011,18->12,0.5125
yn_20x20,yn,20x20,12,19,51,29,80,0.6375,0.13749999999999996,12->19,0.6375
yn_20x20,yn,20x20,13,14,49,31,80,0.6125,0.11250000000000004,13->14,0.6125
yn_20x20,yn,20x20,13,15,48,32,80,0.6,0.09999999999999998,13->15,0.6
yn_20x20,yn,20x20,13,16,41,39,80,0.5125,0.012499999999999956,13->16,0.5125
yn_20x20,yn,20x20,13,17,44,36,80,0.55,0.050000000000000044,13->17,0.55
yn_20x20,yn,20x20,13,18,47,33,80,0.5875,0.08750000000000002,13->18,0.5875
yn_20x20,yn,20x20,13,19,58,22,80,0.725,0.22499999999999998,13->19,0.725
yn_20x20,yn,20x20,14,15,39,41,80,0.4875,0.012500000000000011,15->14,0.5125
yn_20x20,yn,20x20,14,16,35,45,80,0.4375,0.0625,16->14,0.5625
yn_20x20,yn,20x20,14,17,33,47,80,0.4125,0.08750000000000002,17->14,0.5875
yn_20x20,yn,20x20,14,18,41,39,80,0.5125,0.012499999999999956,14->18,0.5125
yn_20x20,yn,20x20,14,19,51,29,80,0.6375,0.13749999999999996,14->19,0.6375
yn_20x20,yn,20x20,15,16,32,48,80,0.4,0.09999999999999998,16->15,0.6
yn_20x20,yn,20x20,15,17,29,51,80,0.3625,0.1375,17->15,0.6375
yn_20x20,yn,20x20,15,18,39,41,80,0.4875,0.012500000000000011,18->15,0.5125
yn_20x20,yn,20x20,15,19,52,28,80,0.65,0.15000000000000002,15->19,0.65
yn_20x20,yn,20x20,16,17,41,39,80,0.5125,0.012499999999999956,16->17,0.5125
yn_20x20,yn,20x20,16,18,47,33,80,0.5875,0.08750000000000002,16->18,0.5875
yn_20x20,yn,20x20,16,19,50,30,80,0.625,0.125,16->19,0.625
yn_20x20,yn,20x20,17,18,46,34,80,0.575,0.07499999999999996,17->18,0.575
yn_20x20,yn,20x20,17,19,47,33,80,0.5875,0.08750000000000002,17->19,0.5875
yn_20x20,yn,20x20,18,19,51,29,80,0.6375,0.13749999999999996,18->19,0.6375
